age,months_on_file,annual_income,monthly_income,total_credit_limit,current_balance,num_open_accounts,num_closed_accounts,credit_utilization,avg_payment_delay_days,num_delinquencies_12m,num_hard_inquiries_6m,num_soft_inquiries_6m,home_value_estimate,loan_amount_existing,loan_count_existing,employment_years,dependents,education_score,savings_balance,checking_balance,debt_to_income,rent_or_mortgage,late_fee_paid_12m,last_payment_days_ago,max_past_due,avg_monthly_spend,card_tenure_months,credit_age_months,pct_high_balance_accounts,pct_on_time_payments,chargeoff_history_count,revolving_balance,installment_balance,utilization_3m_avg,utilization_12m_avg,merchant_category_diversity,income_volatility_index,region,employment_type,marital_status,residence_type,device_type,kyc_level,has_mobile_wallet,primary_bank,industry,card_type,default_flag,risk_score
39.302718733085655,62.60920007306219,1853.0743565743214,154.42286304786012,289.32421964369695,50.596719831528716,2.0,0,0.1748789641387044,0.7052809473886243,0,0,0,4886.020667015842,728.9873880913563,0.0,3.284315795319583,0,0.48353327491154735,68.11079032239643,103.15726246694513,0.4206976936230773,53.08082142960735,0,3.796850896943932,10.964419419331199,112.9874725785757,18.183515093720743,32.73707273097026,0.12107876844193663,0.5608241504633114,0,22.870163419644374,171.22021763500538,0.1545911926808799,0.15028770241783693,4.0,0.1339772369867781,Samarkand,retired,widowed,dorm,feature_phone,basic,yes,UZCARD,health,credit,0,368
35.92089643467821,61.67145472710485,603.4231209483381,50.28526007902818,110.27403612652503,11.161029172120733,2.0,0,0.1012117590337848,0.31107865884791386,0,0,0,1858.0284043369866,78.3020804988275,0.0,2.2245731064550918,0,0.4557375318715102,24.031949885132498,19.482370221680384,0.14825933340165728,23.24193470627231,0,2.6830106879563878,3.3177516242033454,38.782536465723126,11.370307326247605,24.29053651776348,0.10140764720372825,0.5478744593866128,0,4.712695165464944,79.2771000774345,0.08764284210418877,0.0831802150700754,2.0,0.08364170232286701,Fergana,self_employed,married,own,ios,basic,yes,TBC,services,credit,0,221
43.078161546551186,76.05663623592267,4968.474898513966,414.03957487616384,1946.3454890156927,514.7974911010114,5.0,1,0.2644944045167208,2.641995325414536,0,0,2,20693.452981526756,6171.20072292467,1.0,7.425281360934512,1,0.6061338109998131,571.1430342615014,411.8213194586533,1.3456842090568706,173.57013474069427,0,16.11616747523047,74.9831790814414,672.9849257132155,72.0413296066615,129.39896228855605,0.27035905687328265,0.6845097899651793,0,291.6840757991296,935.9012939820715,0.24341389821007753,0.2480904239228349,12.0,0.49073735338687374,Karakalpakstan,self_employed,single,own,feature_phone,standard,no,TBC,government,prepaid,1,781
37.94405459402448,67.23335990211785,1084.789258222046,90.39910485183718,226.711634081977,38.892350666732014,2.0,0,0.17154986696743085,0.8549784661320008,0,0,0,2634.330467306739,1276.3763100492583,1.0,4.095174661386354,0,0.506946368635543,249.08760248712173,163.51963721808235,1.2124646798878675,63.040071643408886,0,5.208336562304848,15.520819163185704,74.77323035757564,20.39619842044201,37.736463916610674,0.18164016637586788,0.5961238855043127,0,18.02934044648251,184.5381077056053,0.15110501210307659,0.1474621851152519,4.0,0.16542088697502538,Karakalpakstan,retired,widowed,rent,feature_phone,enhanced,no,Agro,agriculture,credit,0,518
43.80254076776504,83.4130558141027,11133.257195683118,927.7714329735932,4707.956665439217,2362.0561920364294,5.0,1,0.5017157887998672,4.364754483850051,1,1,1,20343.97672978295,11159.608288547097,2.0,12.372774002723151,1,0.747612575280667,3235.060059888577,1766.6116659080672,1.2145290675424714,300.0792102246656,1,19.281210938967696,337.4689194382159,1396.8122674471635,86.02747939357882,152.59201322783974,0.3398772053602898,0.7810667726972247,0,1438.2217127126673,1526.640909892251,0.48440834518014125,0.4836966773069005,16.0,0.41644979112402825,Andijan,unemployed,widowed,own,android,enhanced,yes,UZCARD,construction,credit,1,933
50.006685441254454,110.33069021975376,180459.10951850284,15038.259126541903,304304.33783873357,234420.07868139414,10.0,4,0.7703474763006019,10.095325681322489,2,3,4,182392.55110562465,78276.55274419456,3.0,23.36328145977367,4,0.9319531063932918,187095.48930202582,23811.64155120796,1.732783854801895,2728.213990740143,3,32.83881833813016,4132.560156932046,14706.743305581009,166.26448989164493,274.77084787979067,0.6582237785550668,0.9440354430071269,2,192363.16349993413,10848.166034575897,0.8286185464757241,0.8399985053939133,23.0,1.1435719724838436,Andijan,unemployed,widowed,rent,ios,basic,no,Agro,construction,prepaid,0,853
30.840263146265233,39.88746816876029,44.40720392145987,3.7006003267883223,6.556258839331826,0.40884135968193613,1.0,0,0.06235894123478547,0.053962204465367467,0,0,0,192.4296417151534,21.719021211210627,0.0,0.7891327388965533,0,0.41467736989147597,2.052571957628132,2.3116263883523787,0.4982944346153537,3.50289287123795,0,1.0815584238535985,0.13552172806871685,2.8406530005160593,2.7474738394460347,7.304246892597166,0.06334002138951496,0.5128007620734599,0,0.1666960959723996,9.340205400157231,0.05321140765496276,0.05061365087531088,1.0,0.01859253272257548,Surxondaryo,retired,married,own,feature_phone,basic,yes,Ipoteka,health,prepaid,1,260
48.85965318791595,115.96511799205965,534815.8450881833,44567.98709068194,256329.8234305165,185824.910669466,10.0,4,0.7249445584697548,8.755668144001351,2,2,5,137703.64517720812,42657.07587958361,3.0,23.495904798307414,3,0.9200117056813543,55540.00739188404,27634.43400209189,0.42721618786626686,3410.658159734819,3,28.765641343420356,11456.906461582486,10102.672872054638,166.18211613009368,270.01492806776804,0.737315410530244,0.9243934627612581,1,158660.73466940725,33270.012553952496,0.7825718320404034,0.7841242405416784,22.0,1.227392669912612,Surxondaryo,retired,married,own,android,enhanced,yes,HUMO,government,credit,0,0
40.173471300814064,71.43966904110087,1573.0595440943916,131.0882953411993,773.208419461756,161.9403399100852,3.0,0,0.2094394419848852,1.2966671137459254,0,0,0,4570.372258271004,1120.3189410114167,0.0,6.762907171646225,0,0.5511702828337539,596.8171244921901,134.4572955421259,0.8151371546839296,85.861577345912,0,9.038870132295225,19.019482551370896,154.49425869537217,28.09031539461117,59.12460874553311,0.18383894344343216,0.6370196477312248,0,78.6360855408724,298.01608350127043,0.1851389264807099,0.1853975415203433,6.0,0.1722364615861588,Karakalpakstan,self_employed,widowed,rent,ios,enhanced,yes,Ipoteka,IT,prepaid,1,286
41.78785657089716,83.31459719809939,9191.54802439503,765.9623353662524,4201.277147151241,1475.4336718829265,5.0,1,0.35118694154309094,2.6770172826476655,0,0,1,14119.042600071956,1813.671069530685,1.0,9.223109429597182,1,0.6442493773224922,2713.9989605513574,428.32261326907746,0.3578401301591517,217.51384551268842,1,12.370907328113574,109.25504963200176,485.9709953479666,77.76384488851244,140.30326597732926,0.2710304258738293,0.7634684268826669,0,835.3330430681757,619.9532854725142,0.31899399462408595,0.3236172580756194,12.0,0.38720525096949454,Samarkand,self_employed,single,dorm,ios,basic,yes,Qishloq,construction,prepaid,1,394
47.12098616645158,101.26040533395958,41028.15332760981,3419.0127773008176,42445.48237271853,28508.333003103857,9.0,3,0.6716458715857908,6.58568619974834,1,2,3,81437.76027039831,35735.45783374408,3.0,17.293370239194182,3,0.8878324314873125,13613.371766267403,5740.568214015325,1.5658465133407604,851.183737924297,2,24.22429126676485,606.9549039677901,4651.208387265545,151.20539905418474,253.4659496472801,0.5775740995742594,0.9269994878954713,1,22014.91372445571,7128.155228642213,0.697340725746737,0.6962155524849853,21.0,0.8881316879194077,Bukhara,salaried,single,dorm,feature_phone,basic,yes,UZCARD,health,credit,1,874
34.65937419816569,57.9628129049372,639.385218291234,53.2821015242695,51.174785827987094,4.768842309355196,2.0,0,0.09318734279386379,0.2860529360614286,0,0,0,1236.3918720896172,193.2069193461654,0.0,1.6236809963097782,0,0.43662211902479126,16.759505439065677,37.014948336780876,0.30963456143796003,22.759767556143778,0,2.2097032076772347,2.9716932759015333,21.86732241259923,9.963006650157723,17.40528111609212,0.10889673609156325,0.5332995541045401,0,2.020594902340219,76.8757410853564,0.08042922869527938,0.0767234792370458,2.0,0.0782768050214683,Surxondaryo,self_employed,widowed,own,ios,basic,yes,Agro,services,prepaid,1,181
52.95879775110886,111.68797059609662,573383.4932042193,47781.95776701827,485183.677670881,365474.09293974744,11.0,5,0.7532695549326842,12.314583666262314,3,4,5,847344.032995229,881290.5986575369,4.0,24.543731734878747,4,0.9592394410073225,178044.7530283951,120716.224114746,2.174399344198125,4933.432448177738,4,41.65140651275419,28004.62692516006,31029.016375908574,173.25434105911546,283.7309702512347,0.801226817110238,0.9447838156536593,2,327608.592676773,51591.22502679139,0.8378890477338108,0.8544250078389327,23.0,1.292661172244297,Tashkent,salaried,married,own,android,standard,yes,Agro,government,debit,0,10
53.15355055442012,105.25137839241091,124890.54324693781,10407.545270578152,151810.26823518015,112876.21077311938,9.0,4,0.7435347561487393,9.803449455091766,2,2,5,297969.4623993387,153243.70511992046,4.0,21.016162319871654,3,0.9308752756418776,60733.56285911092,19485.81461998866,2.1308251927998945,1906.5064207778064,3,33.63615589975641,4731.956356410421,20209.529101318098,165.89887426271127,274.37526301368325,0.643678629641678,0.9270855497638208,2,91906.83392561969,7180.8741329536615,0.8077824079592973,0.8156249209143633,23.0,1.127445675172892,Namangan,retired,single,own,feature_phone,enhanced,yes,Agro,services,credit,1,894
40.70631736522765,74.64286189550207,3094.282765791641,257.8568971493034,1016.7875079227488,337.67458636951835,4.0,0,0.332099463986701,1.9551820081203592,0,0,0,5005.765715535647,1702.7741480911266,1.0,8.348281175229754,1,0.5995893012585587,1058.900103867475,371.85242294732217,0.6594254271194949,146.46083496470447,0,11.625924371835055,64.05563708624892,191.66982842241984,43.19261336901082,88.68179172418958,0.26222644614660673,0.6324539826396444,0,171.05055811425558,432.65731072884,0.301190427866482,0.2994729923783328,7.0,0.39200056416946816,Karakalpakstan,retired,widowed,own,android,standard,yes,Kapital,transport,credit,0,652
38.2680362180621,63.42428246066894,1635.6572482277988,136.3047706856499,207.93895478337302,28.271199111637987,2.0,0,0.13595912868317725,0.36063402803385936,0,0,0,2557.3808015517534,185.17628475739744,0.0,3.1079169020808433,0,0.49867415321461334,39.40821082320289,65.03930780058091,0.1304964619576023,38.79724955063093,0,2.4268540825143057,8.437596637409346,82.63493873790335,14.494217040247092,29.36984147236999,0.10921054191364903,0.5597475046099799,0,12.340414204080588,68.33181156125391,0.11838626349756873,0.11216114673732322,3.0,0.11889022708366362,Karakalpakstan,retired,widowed,family,feature_phone,basic,yes,Agro,construction,debit,0,212
42.09068806093637,71.67675242605421,2702.0531249290207,225.17109374408506,1266.8172249759707,338.69198244155126,4.0,0,0.2673566286943846,1.571913057131678,0,0,1,9072.767650475722,2805.5421054106037,1.0,6.95614910786901,0,0.5581647395063639,363.66683679092466,268.9345782083012,1.1636462876483045,125.66098909562247,0,8.003716873691676,45.37713191845966,363.8212890889195,52.85030936815381,82.54517749756366,0.2371532768541456,0.6897281542662828,0,180.2081423811087,565.0527701531271,0.24735392131419287,0.23963809739949993,9.0,0.3886508441239943,Kashkadarya,self_employed,widowed,rent,ios,basic,yes,Ipoteka,health,debit,0,416
42.08373177873989,81.51586533728768,6250.980281812091,520.9150234843408,2564.126779278861,853.8754935116661,4.0,1,0.3330082975662426,2.8771158179280008,0,0,1,14417.989085770509,2146.0045290156686,1.0,11.640616498130695,1,0.6699900453414722,1436.828610261532,603.8653111244645,0.47990553277792497,219.5072849663267,1,11.75061930132812,72.7690646132071,594.116620590655,60.59794068975594,112.02789433393286,0.24920005831671777,0.7347967923109326,0,441.7384509055413,659.6781832116335,0.31034417837447603,0.30022176589774263,10.0,0.37186232351000953,Surxondaryo,self_employed,widowed,own,feature_phone,basic,no,Qishloq,education,credit,0,646
44.62187428865094,95.41615367185403,56453.82204811988,4704.485170676657,18235.522796303936,9200.212868918965,8.0,2,0.5045214755665633,4.271803866465521,1,1,3,70608.23497303961,9772.948713220037,2.0,12.751030015264552,2,0.7970286838158573,1913.143794164557,2639.2017545872723,0.3360828530965846,611.6188301038911,2,14.655866587655048,506.97716523533904,3271.2774047781086,138.5342873114841,201.836408296575,0.4474344187162311,0.8367029121018728,0,6541.778824129246,4204.211452470249,0.4930388693872317,0.4868476041069034,15.0,0.7772500076726675,Karakalpakstan,retired,married,own,feature_phone,enhanced,yes,Kapital,government,credit,1,498
32.35943574327587,48.842108567742095,166.01684459420017,13.834737049516681,12.410450906768114,0.9640107807622057,1.0,0,0.07767733727035467,0.11500982453997366,0,0,0,545.2560766360946,41.483527441311296,0.0,0.9211216834384373,0,0.4232911770154681,5.676722004698533,4.2277496120232705,0.25568211662996765,10.475019925693225,0,0.9759382236119605,1.271049125544399,13.20456871589432,5.054278240233183,9.15735896245442,0.06757554591354156,0.5144046442330754,0,0.39571647205071325,14.692683650756114,0.0664770646539143,0.06310115987371524,2.0,0.04205572650368613,Bukhara,self_employed,widowed,rent,ios,basic,yes,Kapital,IT,debit,0,107
37.69319709053275,63.85623638996113,1135.5685222403786,94.63071018669821,191.0581042808804,25.009766138692598,2.0,0,0.1309013623516591,1.196046122996992,0,0,0,3612.3040971884993,1550.6619012394426,1.0,7.19069085569866,0,0.4903530753616307,165.7091834130227,120.85940839587238,1.387561944980186,61.648805679900704,0,8.415540499006092,22.85154861736061,41.142942234599964,28.723215753389464,49.702240905833975,0.285022288553382,0.5761237747883337,0,11.992983813778059,314.04065146978337,0.11658185506889611,0.11844133461042974,4.0,0.17662146753189237,Namangan,unemployed,widowed,family,feature_phone,enhanced,yes,TBC,services,credit,1,645
49.792224952072615,105.14420954494167,219464.9663128346,18288.747192736217,41464.37034922274,24780.474268203412,10.0,4,0.5976329571508355,8.760282333735281,2,3,3,286107.64120544476,175252.32360862222,4.0,22.566606415020413,3,0.9135803372881516,12502.228513090164,33011.78697900819,0.9114566267113926,1789.6820812466353,3,34.34249945528328,5538.439540982499,5637.46457136522,159.46631276597307,249.40531480406514,0.7202104486180626,0.8674248027522415,1,20726.022076030706,28959.35336872759,0.6508632702437421,0.6627460014424358,21.0,1.0798703356586337,Namangan,retired,widowed,family,ios,basic,yes,TBC,construction,prepaid,0,372
39.67514479826973,62.55585267489824,1034.368351081831,86.19736259015258,217.06419122877483,33.56828209354115,2.0,0,0.1546467978136562,0.6126926485529488,0,0,0,2022.5636595368114,476.01656803771135,0.0,3.206669996645186,0,0.4817946374764482,86.9653568215233,91.7000548460337,0.49265317292266825,45.47783678413263,0,5.620512161100161,8.852734839661322,97.83308644832331,19.609841678062622,34.298206855398966,0.14419701244145328,0.5601640281199883,0,14.630558232546468,114.53840830775226,0.13662658711759051,0.1301640339599679,4.0,0.12668057232157331,Tashkent,self_employed,widowed,rent,android,basic,yes,UZCARD,services,debit,0,297
45.45167236252411,93.61176514090525,55357.67309706729,4613.139424755607,23291.30524831518,11151.460069199822,8.0,2,0.4787821013168201,6.09808033066331,1,1,3,77389.44850573568,25986.40113363305,2.0,17.294314438485195,2,0.8095754700565994,4705.944002891176,3595.483765645576,0.6708710667392619,641.1343302642949,2,22.38226390553231,1069.3484058004326,1729.5404131362536,133.60849518933227,216.49251681169653,0.569428405360554,0.8225185417527129,0,7858.268648284373,4467.141315571628,0.4972023129312522,0.4734378206134766,17.0,0.9713264073376429,Kashkadarya,salaried,single,own,feature_phone,enhanced,no,Ipoteka,government,credit,1,778
50.65723498886898,109.26578457079285,244323.9412622889,20360.328438524073,346885.2112012729,280044.2707572226,10.0,4,0.8073110692364823,9.784033894704743,3,3,5,274198.58496168075,171441.9532087804,4.0,24.84490306292075,4,0.9586756008917321,132967.0682427077,65497.33411878815,1.8479000528291225,2725.483633243183,3,33.5784004704556,12930.910155396561,25593.348650664357,168.7976485213963,276.54700481724916,0.7384831852684258,0.9542079547367931,2,235273.06184778575,15647.17823679287,0.8873777833455254,0.8960758075379958,23.0,1.2761611414780678,Andijan,retired,widowed,own,ios,basic,no,TBC,services,debit,1,789
42.634462477672265,78.52575741831377,7672.67922328781,639.3899352739842,1643.0293329269646,360.6459259941857,5.0,0,0.21950060097327367,1.6973221270061998,0,0,1,15166.066898260455,3308.7247169270013,1.0,4.123802070357565,0,0.5830679601786186,335.9142032403191,346.87266042181295,0.4782385052386994,156.2124668930547,0,9.271786389852616,48.08546269701223,574.2008940479179,61.34291844542242,94.499029725606,0.20827819453410895,0.6526822817593032,0,199.71826486328433,915.8065860241052,0.20170118920316402,0.19397590811298612,8.0,0.3221512903486372,Samarkand,self_employed,single,own,feature_phone,basic,no,Kapital,health,credit,0,443
39.439787560003516,71.64727942035205,2882.8538894644985,240.23782412204153,647.1415754800227,150.21401172907002,3.0,0,0.23211924163216918,1.0033764794006192,0,0,0,2294.4726227421447,1421.8932676464356,1.0,6.484236423314818,0,0.5539404716668285,327.34938861399996,203.0494635424296,0.5453301969693409,74.83777532571123,0,6.322945688214065,29.34837429905853,122.48400423987025,27.179728101009566,52.51522463434482,0.22797922046012348,0.6396133354939327,0,76.50014081484282,348.8132995322798,0.20487578655231697,0.19922932441836094,5.0,0.20723868567639905,Samarkand,self_employed,widowed,own,ios,enhanced,yes,HUMO,transport,credit,1,344
41.018385335082286,81.1489226819907,5970.774186400543,497.5645155333786,1736.1782709464812,574.3184899393603,5.0,1,0.330794653723128,3.6776814889567406,0,1,1,8795.662223858952,5596.603780831528,1.0,11.98054747132564,1,0.6121847013566117,1967.7927083091033,755.4764411844419,1.0335212952494865,159.55826529994295,1,13.232566474824253,197.57711961750658,243.12997617273209,51.52669004481643,103.05047731813295,0.3984004500225561,0.7106839033514868,0,319.4324620419832,943.6328075178878,0.3094025808341398,0.30848681021574564,9.0,0.3965741132545042,Samarkand,retired,single,dorm,feature_phone,basic,yes,Kapital,health,credit,1,698
55.52783042377086,122.82328221939258,1209752.6574380433,100812.72145317028,2453253.24026172,2078759.6237536855,11.0,6,0.8473481618766424,13.174939008922184,3,4,6,2301277.824043331,1623553.613055807,5.0,25.761474235904853,5,0.9722991045912708,1191741.4374107965,313843.2784683584,3.060388596004472,11553.093856425214,5,46.280022884380934,56374.63004976461,105756.35063236575,176.25925795851455,291.3406981711456,0.8085165689704894,0.9680074748631471,3,1877971.7784792453,109533.18712210341,0.9547537956456724,0.9788721586222783,25.0,1.3440074854326491,Surxondaryo,unemployed,divorced,dorm,android,basic,yes,UZCARD,agriculture,credit,0,0
47.134183074837296,93.21135343774334,37559.2121487794,3129.9343457316168,20732.648271264643,11163.086547935485,9.0,3,0.5384303250543961,5.683464890401108,1,1,3,64765.52157002158,25895.833730670452,2.0,17.802856486928878,2,0.8081031112447645,4577.802868292507,4678.576479668797,0.986679915750317,644.4481595381486,1,21.219831348945956,685.6139951579855,3258.8860254627893,121.19205755701253,200.674659920777,0.48290903413631736,0.8544188093019447,0,7665.603620586136,3156.215385165583,0.5408930351300467,0.5310748349957459,17.0,0.7973691085751451,Samarkand,unemployed,widowed,own,feature_phone,enhanced,yes,Kapital,health,credit,1,811
50.52370169414968,111.48178556113515,342483.84942234977,28540.320785195814,244276.2571257974,171912.27624836712,10.0,4,0.7037617092676991,9.955013669468773,2,3,5,427741.4816300508,110227.74907133926,4.0,24.500016880348067,4,0.9192180380223053,52639.71694380848,33206.61819584178,0.8238053438011099,2976.8489522962823,3,37.06693840216417,6171.057585582093,11653.212394752753,167.8391636832703,277.2831774772836,0.7646454091312276,0.9242078321398275,2,149530.72917930334,42150.80484302333,0.7621269125064294,0.7787884086239715,22.0,1.1950911095411936,Samarkand,retired,divorced,own,feature_phone,basic,yes,UZCARD,IT,prepaid,1,74
37.21907463404851,69.20900873470396,1608.7629653106578,134.0635804425548,363.69269614030566,74.86486173627132,2.0,0,0.2058464811935346,0.5406263501509142,0,0,0,1953.3276726979936,510.85896737983,0.0,3.386947567928097,0,0.49189878614403815,142.18243888612156,66.71763184892734,0.36408336202779007,53.53683885613716,0,3.434623909455339,7.434663090626899,99.18373822338715,19.318727819017862,34.798274595539326,0.130799955852258,0.6480961863191451,0,32.96188504791032,146.09894110641648,0.18003833974968358,0.17136439752443783,4.0,0.11027305507203716,Karakalpakstan,salaried,widowed,own,feature_phone,basic,no,Kapital,transport,credit,0,188
43.670045657148115,86.2254686837197,21285.282073120536,1773.773506093378,4534.608268809885,1922.2831205331413,4.0,1,0.4239138215653736,2.8541250994056746,1,0,2,27343.430228468846,5370.329499195422,2.0,9.258178496200905,1,0.7273623538605645,1149.5298009440035,1195.1241957115942,0.34261291885522227,320.17009724707043,1,11.439324925840037,178.15531294246267,1705.708759213711,108.46764071054426,149.09068264220147,0.34954832623700044,0.6943552418362207,0,1165.231264981401,1196.764345600266,0.40235579728762544,0.3864513066839816,15.0,0.5333947123018614,Kashkadarya,student,married,own,ios,basic,no,Agro,services,debit,1,469
